Year,Geography,Age group,Sex,GeoCode,Value
2017,Quebec,35 to 49 years,Females,24,94.3
2017,Quebec,50 to 64 years,Both sexes,24,93.2
2017,Quebec,50 to 64 years,Males,24,93.3
2017,Quebec,50 to 64 years,Females,24,93.0
2017,Quebec,65 years and over,Both sexes,24,92.1
2017,Quebec,65 years and over,Males,24,91.4
2017,Quebec,65 years and over,Females,24,92.7
2017,Ontario,"Total, 12 years and over",Both sexes,35,92.8
2017,Ontario,"Total, 12 years and over",Males,35,92.8
2017,Ontario,"Total, 12 years and over",Females,35,92.9
2017,Ontario,12 to 17 years,Both sexes,35,98.3
2017,Ontario,12 to 17 years,Males,35,98.9
2017,Ontario,12 to 17 years,Females,35,97.7
2017,Ontario,18 to 34 years,Both sexes,35,94.8
2017,Ontario,18 to 34 years,Males,35,93.9
2017,Ontario,18 to 34 years,Females,35,95.7
2017,Ontario,35 to 49 years,Both sexes,35,93.2
2017,Ontario,35 to 49 years,Males,35,94.0
2017,Ontario,35 to 49 years,Females,35,92.4
2017,Ontario,50 to 64 years,Both sexes,35,90.9
2017,Ontario,50 to 64 years,Males,35,90.7
2017,Ontario,50 to 64 years,Females,35,91.1
2017,Ontario,65 years and over,Both sexes,35,89.8
2017,Ontario,65 years and over,Males,35,89.5
2017,Ontario,65 years and over,Females,35,90.0
2017,Manitoba,"Total, 12 years and over",Both sexes,46,93.8
2017,Manitoba,"Total, 12 years and over",Males,46,94.5
2017,Manitoba,"Total, 12 years and over",Females,46,93.1
2017,Manitoba,12 to 17 years,Both sexes,46,99.1
2017,Manitoba,12 to 17 years,Males,46,98.2
2017,Manitoba,12 to 17 years,Females,46,100.0
2017,Manitoba,18 to 34 years,Both sexes,46,96.3
2017,Manitoba,18 to 34 years,Males,46,99.1
2017,Manitoba,18 to 34 years,Females,46,93.5
2017,Manitoba,35 to 49 years,Both sexes,46,92.7
2017,Manitoba,35 to 49 years,Males,46,92.5
2017,Manitoba,35 to 49 years,Females,46,92.8
2017,Manitoba,50 to 64 years,Both sexes,46,94.2
2017,Manitoba,50 to 64 years,Males,46,93.4
2017,Manitoba,50 to 64 years,Females,46,94.9
2017,Manitoba,65 years and over,Both sexes,46,88.1
2017,Manitoba,65 years and over,Males,46,88.7
2017,Manitoba,65 years and over,Females,46,87.7
2017,Saskatchewan,"Total, 12 years and over",Both sexes,47,91.9
2017,Saskatchewan,"Total, 12 years and over",Males,47,91.8
2017,Saskatchewan,"Total, 12 years and over",Females,47,92.0
2017,Saskatchewan,12 to 17 years,Both sexes,47,94.1
2017,Saskatchewan,12 to 17 years,Males,47,99.6
2017,Saskatchewan,12 to 17 years,Females,47,88.3
2017,Saskatchewan,18 to 34 years,Both sexes,47,93.5
2017,Saskatchewan,18 to 34 years,Males,47,92.6
2017,Saskatchewan,18 to 34 years,Females,47,94.5
2017,Saskatchewan,35 to 49 years,Both sexes,47,92.1
2017,Saskatchewan,35 to 49 years,Males,47,91.3
2017,Saskatchewan,35 to 49 years,Females,47,92.9
2017,Saskatchewan,50 to 64 years,Both sexes,47,90.1
2017,Saskatchewan,50 to 64 years,Males,47,90.4
2017,Saskatchewan,50 to 64 years,Females,47,89.8
2017,Saskatchewan,65 years and over,Both sexes,47,90.1
2017,Saskatchewan,65 years and over,Males,47,88.9
2017,Saskatchewan,65 years and over,Females,47,91.1
2017,Alberta,"Total, 12 years and over",Both sexes,48,92.6
2017,Alberta,"Total, 12 years and over",Males,48,92.1
2017,Alberta,"Total, 12 years and over",Females,48,93.0
2017,Alberta,12 to 17 years,Both sexes,48,98.7
2017,Alberta,12 to 17 years,Males,48,98.3
2017,Alberta,12 to 17 years,Females,48,99.2
2017,Alberta,18 to 34 years,Both sexes,48,93.9
2017,Alberta,18 to 34 years,Males,48,93.2
2017,Alberta,18 to 34 years,Females,48,94.7
2017,Alberta,35 to 49 years,Both sexes,48,93.6
2017,Alberta,35 to 49 years,Males,48,93.0
2017,Alberta,35 to 49 years,Females,48,94.3
2017,Alberta,50 to 64 years,Both sexes,48,89.3
2017,Alberta,50 to 64 years,Males,48,88.8
2017,Alberta,50 to 64 years,Females,48,89.9
2017,Alberta,65 years and over,Both sexes,48,89.3
2017,Alberta,65 years and over,Males,48,89.7
2017,Alberta,65 years and over,Females,48,88.9
2017,British Columbia,"Total, 12 years and over",Both sexes,59,91.8
2017,British Columbia,"Total, 12 years and over",Males,59,91.7
2017,British Columbia,"Total, 12 years and over",Females,59,91.8
2017,British Columbia,12 to 17 years,Both sexes,59,97.2
2017,British Columbia,12 to 17 years,Males,59,96.7
2017,British Columbia,12 to 17 years,Females,59,97.8
2017,British Columbia,18 to 34 years,Both sexes,59,95.9
2017,British Columbia,18 to 34 years,Males,59,95.9
2017,British Columbia,18 to 34 years,Females,59,96.0
2017,British Columbia,35 to 49 years,Both sexes,59,93.5
2017,British Columbia,35 to 49 years,Males,59,93.2
2017,British Columbia,35 to 49 years,Females,59,93.9
2017,British Columbia,50 to 64 years,Both sexes,59,86.2
2017,British Columbia,50 to 64 years,Males,59,86.0
2017,British Columbia,50 to 64 years,Females,59,86.4
2017,British Columbia,65 years and over,Both sexes,59,89.0
2017,British Columbia,65 years and over,Males,59,89.2
2017,British Columbia,65 years and over,Females,59,88.8
2018,Canada,"Total, 12 years and over",Males,,94.0
2018,Canada,"Total, 12 years and over",Females,,92.8
2018,Canada,12 to 17 years,Both sexes,,97.7
2018,Canada,12 to 17 years,Males,,98.1
2018,Canada,12 to 17 years,Females,,97.3
2018,Canada,18 to 34 years,Both sexes,,95.3
2018,Canada,18 to 34 years,Males,,95.7
2018,Canada,18 to 34 years,Females,,95.0
2018,Canada,35 to 49 years,Both sexes,,93.1
2018,Canada,35 to 49 years,Males,,93.7
2018,Canada,35 to 49 years,Females,,92.5
2018,Canada,50 to 64 years,Both sexes,,91.8
2018,Canada,50 to 64 years,Males,,92.4
2018,Canada,50 to 64 years,Females,,91.3
2018,Canada,65 years and over,Both sexes,,91.3
2018,Canada,65 years and over,Males,,92.0
2018,Canada,65 years and over,Females,,90.7
2018,Newfoundland and Labrador,"Total, 12 years and over",Both sexes,10,92.8
2018,Newfoundland and Labrador,"Total, 12 years and over",Males,10,91.8
2018,Newfoundland and Labrador,"Total, 12 years and over",Females,10,93.8
2018,Newfoundland and Labrador,12 to 17 years,Both sexes,10,99.8
2018,Newfoundland and Labrador,12 to 17 years,Males,10,100.0
2018,Newfoundland and Labrador,12 to 17 years,Females,10,99.5
2018,Newfoundland and Labrador,18 to 34 years,Both sexes,10,95.0
2018,Newfoundland and Labrador,18 to 34 years,Males,10,91.6
2018,Newfoundland and Labrador,18 to 34 years,Females,10,98.3
2018,Newfoundland and Labrador,35 to 49 years,Both sexes,10,91.4
2018,Newfoundland and Labrador,35 to 49 years,Males,10,92.3
2018,Newfoundland and Labrador,35 to 49 years,Females,10,90.6
2018,Newfoundland and Labrador,50 to 64 years,Both sexes,10,95.1
2018,Newfoundland and Labrador,50 to 64 years,Males,10,94.4
2018,Newfoundland and Labrador,50 to 64 years,Females,10,95.8
2018,Newfoundland and Labrador,65 years and over,Both sexes,10,87.1
2018,Newfoundland and Labrador,65 years and over,Males,10,85.1
2018,Newfoundland and Labrador,65 years and over,Females,10,88.7
2018,Prince Edward Island,"Total, 12 years and over",Both sexes,11,93.2
2018,Prince Edward Island,"Total, 12 years and over",Males,11,94.0
2018,Prince Edward Island,"Total, 12 years and over",Females,11,92.4
2018,Prince Edward Island,12 to 17 years,Both sexes,11,94.9
2018,Prince Edward Island,12 to 17 years,Males,11,96.5
2018,Prince Edward Island,12 to 17 years,Females,11,93.2
2018,Prince Edward Island,18 to 34 years,Both sexes,11,95.1
2018,Prince Edward Island,18 to 34 years,Males,11,94.9
2018,Prince Edward Island,18 to 34 years,Females,11,95.3
2018,Prince Edward Island,35 to 49 years,Both sexes,11,92.8
2018,Prince Edward Island,35 to 49 years,Males,11,95.4
2018,Prince Edward Island,35 to 49 years,Females,11,90.3
2018,Prince Edward Island,50 to 64 years,Both sexes,11,90.7
2018,Prince Edward Island,50 to 64 years,Males,11,90.1
2018,Prince Edward Island,50 to 64 years,Females,11,91.2
2018,Prince Edward Island,65 years and over,Both sexes,11,94.0
2018,Prince Edward Island,65 years and over,Males,11,95.5
2018,Prince Edward Island,65 years and over,Females,11,92.7
2018,Nova Scotia,"Total, 12 years and over",Both sexes,12,90.9
2018,Nova Scotia,"Total, 12 years and over",Males,12,90.9
2018,Nova Scotia,"Total, 12 years and over",Females,12,91.0
2018,Nova Scotia,12 to 17 years,Both sexes,12,96.5
2018,Nova Scotia,12 to 17 years,Males,12,99.5
2018,Nova Scotia,12 to 17 years,Females,12,93.4
2018,Nova Scotia,18 to 34 years,Both sexes,12,92.1
2018,Nova Scotia,18 to 34 years,Males,12,89.1
2018,Nova Scotia,18 to 34 years,Females,12,95.0
2018,Nova Scotia,35 to 49 years,Both sexes,12,92.6
2018,Nova Scotia,35 to 49 years,Males,12,93.6
2018,Nova Scotia,35 to 49 years,Females,12,91.7
2018,Nova Scotia,50 to 64 years,Both sexes,12,89.3
2018,Nova Scotia,50 to 64 years,Males,12,88.1
2018,Nova Scotia,50 to 64 years,Females,12,90.5
2018,Nova Scotia,65 years and over,Both sexes,12,88.4
2018,Nova Scotia,65 years and over,Males,12,91.0
2018,Nova Scotia,65 years and over,Females,12,86.2
2018,New Brunswick,"Total, 12 years and over",Both sexes,13,92.5
2018,New Brunswick,"Total, 12 years and over",Males,13,90.6
2018,New Brunswick,"Total, 12 years and over",Females,13,94.2
2018,New Brunswick,12 to 17 years,Both sexes,13,97.7
2018,New Brunswick,12 to 17 years,Males,13,100.0
2018,New Brunswick,12 to 17 years,Females,13,95.5
2018,New Brunswick,18 to 34 years,Both sexes,13,95.7
2018,New Brunswick,18 to 34 years,Males,13,93.6
2018,New Brunswick,18 to 34 years,Females,13,97.8
2018,New Brunswick,35 to 49 years,Both sexes,13,93.9
2018,New Brunswick,35 to 49 years,Males,13,89.9
2018,New Brunswick,35 to 49 years,Females,13,97.8
2018,New Brunswick,50 to 64 years,Both sexes,13,90.5
2018,New Brunswick,50 to 64 years,Males,13,88.3
2018,New Brunswick,50 to 64 years,Females,13,92.6
2018,New Brunswick,65 years and over,Both sexes,13,88.6
2018,New Brunswick,65 years and over,Males,13,88.1
2018,New Brunswick,65 years and over,Females,13,89.0
2018,Quebec,"Total, 12 years and over",Both sexes,24,94.3
2018,Quebec,"Total, 12 years and over",Males,24,94.7
2018,Quebec,"Total, 12 years and over",Females,24,93.9
2018,Quebec,12 to 17 years,Both sexes,24,98.3
2018,Quebec,12 to 17 years,Males,24,99.3
2018,Quebec,12 to 17 years,Females,24,97.3
2018,Quebec,18 to 34 years,Both sexes,24,95.9
2018,Quebec,18 to 34 years,Males,24,96.4
2018,Quebec,18 to 34 years,Females,24,95.5
2018,Quebec,35 to 49 years,Both sexes,24,94.3
2018,Quebec,35 to 49 years,Males,24,94.3
2018,Quebec,35 to 49 years,Females,24,94.4
2018,Quebec,50 to 64 years,Both sexes,24,92.6
2018,Quebec,50 to 64 years,Males,24,93.2
2018,Quebec,50 to 64 years,Females,24,92.1
2018,Quebec,65 years and over,Both sexes,24,93.0
2018,Quebec,65 years and over,Males,24,93.6
2018,Quebec,65 years and over,Females,24,92.5
2018,Ontario,"Total, 12 years and over",Both sexes,35,93.5
2018,Ontario,"Total, 12 years and over",Males,35,94.3
2018,Ontario,"Total, 12 years and over",Females,35,92.8
2018,Ontario,12 to 17 years,Both sexes,35,97.6
2018,Ontario,12 to 17 years,Males,35,97.1
2018,Ontario,12 to 17 years,Females,35,98.2
2018,Ontario,18 to 34 years,Both sexes,35,95.2
2018,Ontario,18 to 34 years,Males,35,95.7
2018,Ontario,18 to 34 years,Females,35,94.7
2018,Ontario,35 to 49 years,Both sexes,35,93.3
2018,Ontario,35 to 49 years,Males,35,94.3
2018,Ontario,35 to 49 years,Females,35,92.4
2018,Ontario,50 to 64 years,Both sexes,35,92.2
2018,Ontario,50 to 64 years,Males,35,93.0
2018,Ontario,50 to 64 years,Females,35,91.3
2018,Ontario,65 years and over,Both sexes,35,91.2
2018,Ontario,65 years and over,Males,35,92.3
2018,Ontario,65 years and over,Females,35,90.4
2018,Manitoba,"Total, 12 years and over",Both sexes,46,92.6
2018,Manitoba,"Total, 12 years and over",Males,46,93.8
2018,Manitoba,"Total, 12 years and over",Females,46,91.4
2018,Manitoba,12 to 17 years,Both sexes,46,98.5
2018,Manitoba,12 to 17 years,Males,46,99.0
2018,Manitoba,12 to 17 years,Females,46,97.9
2018,Manitoba,18 to 34 years,Both sexes,46,95.7
2018,Manitoba,18 to 34 years,Males,46,97.7
2018,Manitoba,18 to 34 years,Females,46,93.5
2018,Manitoba,35 to 49 years,Both sexes,46,90.9
2018,Manitoba,35 to 49 years,Males,46,91.6
2018,Manitoba,35 to 49 years,Females,46,90.2
2018,Manitoba,50 to 64 years,Both sexes,46,90.1
2018,Manitoba,50 to 64 years,Males,46,89.9
2018,Manitoba,50 to 64 years,Females,46,90.3
2018,Manitoba,65 years and over,Both sexes,46,90.3
2018,Manitoba,65 years and over,Males,46,92.7
2018,Manitoba,65 years and over,Females,46,88.3
2018,Saskatchewan,"Total, 12 years and over",Both sexes,47,93.5
2018,Saskatchewan,"Total, 12 years and over",Males,47,93.8
2018,Saskatchewan,"Total, 12 years and over",Females,47,93.2
2018,Saskatchewan,12 to 17 years,Both sexes,47,96.0
2018,Saskatchewan,12 to 17 years,Males,47,97.8
2018,Saskatchewan,12 to 17 years,Females,47,94.1
2018,Saskatchewan,18 to 34 years,Both sexes,47,96.6
2018,Saskatchewan,18 to 34 years,Males,47,96.2
2018,Saskatchewan,18 to 34 years,Females,47,97.0
2018,Saskatchewan,35 to 49 years,Both sexes,47,91.3
2018,Saskatchewan,35 to 49 years,Males,47,92.4
2018,Saskatchewan,35 to 49 years,Females,47,90.2
2018,Saskatchewan,50 to 64 years,Both sexes,47,95.2
2018,Saskatchewan,50 to 64 years,Males,47,94.8
2018,Saskatchewan,50 to 64 years,Females,47,95.7
2018,Saskatchewan,65 years and over,Both sexes,47,87.9
2018,Saskatchewan,65 years and over,Males,47,88.2
2018,Saskatchewan,65 years and over,Females,47,87.7
2018,Alberta,"Total, 12 years and over",Both sexes,48,93.3
2018,Alberta,"Total, 12 years and over",Males,48,93.6
2018,Alberta,"Total, 12 years and over",Females,48,92.9
2018,Alberta,12 to 17 years,Both sexes,48,97.3
2018,Alberta,12 to 17 years,Males,48,98.5
2018,Alberta,12 to 17 years,Females,48,96.1
2018,Alberta,18 to 34 years,Both sexes,48,96.4
2018,Alberta,18 to 34 years,Males,48,96.9
2018,Alberta,18 to 34 years,Females,48,95.9
2018,Alberta,35 to 49 years,Both sexes,48,91.3
2018,Alberta,35 to 49 years,Males,48,92.0
2018,Alberta,35 to 49 years,Females,48,90.6
2018,Alberta,50 to 64 years,Both sexes,48,91.3
2018,Alberta,50 to 64 years,Males,48,91.4
2018,Alberta,50 to 64 years,Females,48,91.2
2018,Alberta,65 years and over,Both sexes,48,91.1
2018,Alberta,65 years and over,Males,48,90.0
2018,Alberta,65 years and over,Females,48,92.1
2018,British Columbia,"Total, 12 years and over",Both sexes,59,92.4
2018,British Columbia,"Total, 12 years and over",Males,59,93.4
2018,British Columbia,"Total, 12 years and over",Females,59,91.4
2018,British Columbia,12 to 17 years,Both sexes,59,97.4
2018,British Columbia,12 to 17 years,Males,59,97.7
2018,British Columbia,12 to 17 years,Females,59,97.1
2018,British Columbia,18 to 34 years,Both sexes,59,93.9
2018,British Columbia,18 to 34 years,Males,59,94.3
2018,British Columbia,18 to 34 years,Females,59,93.4
2018,British Columbia,35 to 49 years,Both sexes,59,93.1
2018,British Columbia,35 to 49 years,Males,59,94.6
2018,British Columbia,35 to 49 years,Females,59,91.7
2018,British Columbia,50 to 64 years,Both sexes,59,89.8
2018,British Columbia,50 to 64 years,Males,59,91.3
2018,British Columbia,50 to 64 years,Females,59,88.4
2018,British Columbia,65 years and over,Both sexes,59,91.0
2018,British Columbia,65 years and over,Males,59,91.8
2018,British Columbia,65 years and over,Females,59,90.2
2019,Canada,"Total, 12 years and over",Males,,93.6
2019,Canada,"Total, 12 years and over",Females,,93.2
2019,Canada,12 to 17 years,Both sexes,,97.8
2019,Canada,12 to 17 years,Males,,98.3
2019,Canada,12 to 17 years,Females,,97.3
2019,Canada,18 to 34 years,Both sexes,,95.0
2019,Canada,18 to 34 years,Males,,95.3
2019,Canada,18 to 34 years,Females,,94.7
2019,Canada,35 to 49 years,Both sexes,,93.9
2019,Canada,35 to 49 years,Males,,94.0
2019,Canada,35 to 49 years,Females,,93.8
2019,Canada,50 to 64 years,Both sexes,,91.6
2019,Canada,50 to 64 years,Males,,91.2
2019,Canada,50 to 64 years,Females,,91.9
2019,Canada,65 years and over,Both sexes,,91.1
2019,Canada,65 years and over,Males,,91.6
2019,Canada,65 years and over,Females,,90.7
2019,Newfoundland and Labrador,"Total, 12 years and over",Both sexes,10,92.2
2019,Newfoundland and Labrador,"Total, 12 years and over",Males,10,91.5
2019,Newfoundland and Labrador,"Total, 12 years and over",Females,10,92.8
2019,Newfoundland and Labrador,12 to 17 years,Both sexes,10,100.0
2019,Newfoundland and Labrador,12 to 17 years,Males,10,100.0
2019,Newfoundland and Labrador,12 to 17 years,Females,10,100.0
2019,Newfoundland and Labrador,18 to 34 years,Both sexes,10,94.9
2019,Newfoundland and Labrador,18 to 34 years,Males,10,91.9
2019,Newfoundland and Labrador,18 to 34 years,Females,10,98.0
2019,Newfoundland and Labrador,35 to 49 years,Both sexes,10,92.9
2019,Newfoundland and Labrador,35 to 49 years,Males,10,95.4
2019,Newfoundland and Labrador,35 to 49 years,Females,10,90.5
2019,Newfoundland and Labrador,50 to 64 years,Both sexes,10,91.1
2019,Newfoundland and Labrador,50 to 64 years,Males,10,90.1
2019,Newfoundland and Labrador,50 to 64 years,Females,10,92.1
2019,Newfoundland and Labrador,65 years and over,Both sexes,10,88.0
2019,Newfoundland and Labrador,65 years and over,Males,10,86.1
2019,Newfoundland and Labrador,65 years and over,Females,10,89.6
2019,Prince Edward Island,"Total, 12 years and over",Both sexes,11,94.1
2019,Prince Edward Island,"Total, 12 years and over",Males,11,92.2
2019,Prince Edward Island,"Total, 12 years and over",Females,11,96.0
2019,Prince Edward Island,12 to 17 years,Both sexes,11,99.5
2019,Prince Edward Island,12 to 17 years,Males,11,100.0
2019,Prince Edward Island,12 to 17 years,Females,11,98.9
2019,Prince Edward Island,18 to 34 years,Both sexes,11,87.7
2019,Prince Edward Island,18 to 34 years,Males,11,81.3
2019,Prince Edward Island,18 to 34 years,Females,11,94.5
2019,Prince Edward Island,35 to 49 years,Both sexes,11,98.7
2019,Prince Edward Island,35 to 49 years,Males,11,99.3
2019,Prince Edward Island,35 to 49 years,Females,11,98.1
2019,Prince Edward Island,50 to 64 years,Both sexes,11,95.7
2019,Prince Edward Island,50 to 64 years,Males,11,94.9
2019,Prince Edward Island,50 to 64 years,Females,11,96.4
2019,Prince Edward Island,65 years and over,Both sexes,11,93.0
2019,Prince Edward Island,65 years and over,Males,11,91.9
2019,Prince Edward Island,65 years and over,Females,11,94.0
2019,Nova Scotia,"Total, 12 years and over",Both sexes,12,92.1
2019,Nova Scotia,"Total, 12 years and over",Males,12,92.0
2019,Nova Scotia,"Total, 12 years and over",Females,12,92.3
2019,Nova Scotia,12 to 17 years,Both sexes,12,98.7
2019,Nova Scotia,12 to 17 years,Males,12,100.0
2019,Nova Scotia,12 to 17 years,Females,12,97.4
2019,Nova Scotia,18 to 34 years,Both sexes,12,95.5
2019,Nova Scotia,18 to 34 years,Males,12,95.5
2019,Nova Scotia,18 to 34 years,Females,12,95.4
2019,Nova Scotia,35 to 49 years,Both sexes,12,89.5
2019,Nova Scotia,35 to 49 years,Males,12,89.3
2019,Nova Scotia,35 to 49 years,Females,12,89.7
2019,Nova Scotia,50 to 64 years,Both sexes,12,91.7
2019,Nova Scotia,50 to 64 years,Males,12,90.7
2019,Nova Scotia,50 to 64 years,Females,12,92.6
2019,Nova Scotia,65 years and over,Both sexes,12,89.7
2019,Nova Scotia,65 years and over,Males,12,89.6
2019,Nova Scotia,65 years and over,Females,12,89.8
2019,New Brunswick,"Total, 12 years and over",Both sexes,13,91.8
2019,New Brunswick,"Total, 12 years and over",Males,13,91.8
2019,New Brunswick,"Total, 12 years and over",Females,13,91.8
2019,New Brunswick,12 to 17 years,Both sexes,13,100.0
2019,New Brunswick,12 to 17 years,Males,13,100.0
2019,New Brunswick,12 to 17 years,Females,13,100.0
2019,New Brunswick,18 to 34 years,Both sexes,13,94.6
2019,New Brunswick,18 to 34 years,Males,13,95.4
2019,New Brunswick,18 to 34 years,Females,13,93.9
2019,New Brunswick,35 to 49 years,Both sexes,13,91.0
2019,New Brunswick,35 to 49 years,Males,13,89.8
2019,New Brunswick,35 to 49 years,Females,13,92.2
2019,New Brunswick,50 to 64 years,Both sexes,13,88.6
2019,New Brunswick,50 to 64 years,Males,13,87.9
2019,New Brunswick,50 to 64 years,Females,13,89.2
2019,New Brunswick,65 years and over,Both sexes,13,91.1
2019,New Brunswick,65 years and over,Males,13,92.0
2019,New Brunswick,65 years and over,Females,13,90.4
2019,Quebec,"Total, 12 years and over",Both sexes,24,95.3
2019,Quebec,"Total, 12 years and over",Males,24,95.8
2019,Quebec,"Total, 12 years and over",Females,24,94.8
2019,Quebec,12 to 17 years,Both sexes,24,98.6
2019,Quebec,12 to 17 years,Males,24,99.2
2019,Quebec,12 to 17 years,Females,24,98.0
2019,Quebec,18 to 34 years,Both sexes,24,97.2
2019,Quebec,18 to 34 years,Males,24,98.2
2019,Quebec,18 to 34 years,Females,24,96.1
2019,Quebec,35 to 49 years,Both sexes,24,96.0
2019,Quebec,35 to 49 years,Males,24,96.3
2019,Quebec,35 to 49 years,Females,24,95.7
2019,Quebec,50 to 64 years,Both sexes,24,93.4
2019,Quebec,50 to 64 years,Males,24,93.3
2019,Quebec,50 to 64 years,Females,24,93.4
2019,Quebec,65 years and over,Both sexes,24,93.4
2019,Quebec,65 years and over,Males,24,93.9
2019,Quebec,65 years and over,Females,24,93.0
2019,Ontario,"Total, 12 years and over",Both sexes,35,92.6
2019,Ontario,"Total, 12 years and over",Males,35,92.7
2019,Ontario,"Total, 12 years and over",Females,35,92.6
2019,Ontario,12 to 17 years,Both sexes,35,96.8
2019,Ontario,12 to 17 years,Males,35,97.1
2019,Ontario,12 to 17 years,Females,35,96.5
2019,Ontario,18 to 34 years,Both sexes,35,94.5
2019,Ontario,18 to 34 years,Males,35,94.4
2019,Ontario,18 to 34 years,Females,35,94.7
2019,Ontario,35 to 49 years,Both sexes,35,93.5
2019,Ontario,35 to 49 years,Males,35,93.6
2019,Ontario,35 to 49 years,Females,35,93.3
2019,Ontario,50 to 64 years,Both sexes,35,90.5
2019,Ontario,50 to 64 years,Males,35,89.8
2019,Ontario,50 to 64 years,Females,35,91.1
2019,Ontario,65 years and over,Both sexes,35,89.9
2019,Ontario,65 years and over,Males,35,90.8
2019,Ontario,65 years and over,Females,35,89.0
2019,Manitoba,"Total, 12 years and over",Both sexes,46,93.4
2019,Manitoba,"Total, 12 years and over",Males,46,94.1
2019,Manitoba,"Total, 12 years and over",Females,46,92.7
2019,Manitoba,12 to 17 years,Both sexes,46,99.2
2019,Manitoba,12 to 17 years,Males,46,100.0
2019,Manitoba,12 to 17 years,Females,46,98.4
2019,Manitoba,18 to 34 years,Both sexes,46,93.9
2019,Manitoba,18 to 34 years,Males,46,95.8
2019,Manitoba,18 to 34 years,Females,46,91.9
2019,Manitoba,35 to 49 years,Both sexes,46,96.0
2019,Manitoba,35 to 49 years,Males,46,94.8
2019,Manitoba,35 to 49 years,Females,46,97.1
2019,Manitoba,50 to 64 years,Both sexes,46,91.5
2019,Manitoba,50 to 64 years,Males,46,93.4
2019,Manitoba,50 to 64 years,Females,46,89.5
2019,Manitoba,65 years and over,Both sexes,46,89.1
2019,Manitoba,65 years and over,Males,46,88.3
2019,Manitoba,65 years and over,Females,46,89.9
2019,Saskatchewan,"Total, 12 years and over",Both sexes,47,94.2
2019,Saskatchewan,"Total, 12 years and over",Males,47,93.5
2019,Saskatchewan,"Total, 12 years and over",Females,47,95.0
2019,Saskatchewan,12 to 17 years,Both sexes,47,99.0
2019,Saskatchewan,12 to 17 years,Males,47,98.6
2019,Saskatchewan,12 to 17 years,Females,47,99.5
2019,Saskatchewan,18 to 34 years,Both sexes,47,97.0
2019,Saskatchewan,18 to 34 years,Males,47,96.1
2019,Saskatchewan,18 to 34 years,Females,47,97.9
2019,Saskatchewan,35 to 49 years,Both sexes,47,95.7
2019,Saskatchewan,35 to 49 years,Males,47,96.0
2019,Saskatchewan,35 to 49 years,Females,47,95.3
2019,Saskatchewan,50 to 64 years,Both sexes,47,91.5
2019,Saskatchewan,50 to 64 years,Males,47,88.1
2019,Saskatchewan,50 to 64 years,Females,47,94.9
2019,Saskatchewan,65 years and over,Both sexes,47,89.1
2019,Saskatchewan,65 years and over,Males,47,89.9
2019,Saskatchewan,65 years and over,Females,47,88.4
2019,Alberta,"Total, 12 years and over",Both sexes,48,93.0
2019,Alberta,"Total, 12 years and over",Males,48,93.0
2019,Alberta,"Total, 12 years and over",Females,48,93.1
2019,Alberta,12 to 17 years,Both sexes,48,98.8
2019,Alberta,12 to 17 years,Males,48,99.6
2019,Alberta,12 to 17 years,Females,48,97.8
2019,Alberta,18 to 34 years,Both sexes,48,94.3
2019,Alberta,18 to 34 years,Males,48,93.7
2019,Alberta,18 to 34 years,Females,48,94.8
2019,Alberta,35 to 49 years,Both sexes,48,92.0
2019,Alberta,35 to 49 years,Males,48,92.4
2019,Alberta,35 to 49 years,Females,48,91.5
2019,Alberta,50 to 64 years,Both sexes,48,92.3
2019,Alberta,50 to 64 years,Males,48,92.1
2019,Alberta,50 to 64 years,Females,48,92.5
2019,Alberta,65 years and over,Both sexes,48,90.6
2019,Alberta,65 years and over,Males,48,90.2
2019,Alberta,65 years and over,Females,48,91.0
2019,British Columbia,"Total, 12 years and over",Both sexes,59,93.0
2019,British Columbia,"Total, 12 years and over",Males,59,93.6
2019,British Columbia,"Total, 12 years and over",Females,59,92.5
2019,British Columbia,12 to 17 years,Both sexes,59,97.4
2019,British Columbia,12 to 17 years,Males,59,98.0
2019,British Columbia,12 to 17 years,Females,59,96.8
2019,British Columbia,18 to 34 years,Both sexes,59,93.5
2019,British Columbia,18 to 34 years,Males,59,95.3
2019,British Columbia,18 to 34 years,Females,59,91.7
2019,British Columbia,35 to 49 years,Both sexes,59,93.7
2019,British Columbia,35 to 49 years,Males,59,93.2
2019,British Columbia,35 to 49 years,Females,59,94.2
2019,British Columbia,50 to 64 years,Both sexes,59,91.5
2019,British Columbia,50 to 64 years,Males,59,91.7
2019,British Columbia,50 to 64 years,Females,59,91.3
2019,British Columbia,65 years and over,Both sexes,59,92.0
2019,British Columbia,65 years and over,Males,59,92.2
2019,British Columbia,65 years and over,Females,59,91.8
2020,Canada,"Total, 12 years and over",Males,,93.5
2020,Canada,"Total, 12 years and over",Females,,93.0
2020,Canada,12 to 17 years,Both sexes,,97.0
2020,Canada,12 to 17 years,Males,,97.5
2020,Canada,12 to 17 years,Females,,96.6
2020,Canada,18 to 34 years,Both sexes,,94.7
2020,Canada,18 to 34 years,Males,,94.4
2020,Canada,18 to 34 years,Females,,95.0
2020,Canada,35 to 49 years,Both sexes,,93.7
2020,Canada,35 to 49 years,Males,,94.8
2020,Canada,35 to 49 years,Females,,92.7
2020,Canada,50 to 64 years,Both sexes,,91.6
2020,Canada,50 to 64 years,Males,,91.0
2020,Canada,50 to 64 years,Females,,92.2
2020,Canada,65 years and over,Both sexes,,91.2
