Year,Géographie,Groupe d'âge,Sexe,GeoCode,Value
2017,Terre-Neuve-et-Labrador,18 à 34 ans,Femmes,10,89.0
2017,Terre-Neuve-et-Labrador,35 à 49 ans,Les deux sexes,10,95.5
2017,Terre-Neuve-et-Labrador,35 à 49 ans,Hommes,10,97.2
2017,Terre-Neuve-et-Labrador,35 à 49 ans,Femmes,10,93.7
2017,Terre-Neuve-et-Labrador,50 à 64 ans,Les deux sexes,10,90.1
2017,Terre-Neuve-et-Labrador,50 à 64 ans,Hommes,10,91.3
2017,Terre-Neuve-et-Labrador,50 à 64 ans,Femmes,10,88.8
2017,Terre-Neuve-et-Labrador,65 ans et plus,Les deux sexes,10,91.2
2017,Terre-Neuve-et-Labrador,65 ans et plus,Hommes,10,89.0
2017,Terre-Neuve-et-Labrador,65 ans et plus,Femmes,10,93.0
2017,Île-du-Prince-Édouard,"Total, 12 ans et plus",Les deux sexes,11,92.4
2017,Île-du-Prince-Édouard,"Total, 12 ans et plus",Hommes,11,93.7
2017,Île-du-Prince-Édouard,"Total, 12 ans et plus",Femmes,11,91.1
2017,Île-du-Prince-Édouard,12 à 17 ans,Les deux sexes,11,98.7
2017,Île-du-Prince-Édouard,12 à 17 ans,Hommes,11,100.0
2017,Île-du-Prince-Édouard,12 à 17 ans,Femmes,11,97.3
2017,Île-du-Prince-Édouard,18 à 34 ans,Les deux sexes,11,92.2
2017,Île-du-Prince-Édouard,18 à 34 ans,Hommes,11,96.5
2017,Île-du-Prince-Édouard,18 à 34 ans,Femmes,11,88.0
2017,Île-du-Prince-Édouard,35 à 49 ans,Les deux sexes,11,95.1
2017,Île-du-Prince-Édouard,35 à 49 ans,Hommes,11,92.6
2017,Île-du-Prince-Édouard,35 à 49 ans,Femmes,11,97.5
2017,Île-du-Prince-Édouard,50 à 64 ans,Les deux sexes,11,88.9
2017,Île-du-Prince-Édouard,50 à 64 ans,Hommes,11,91.2
2017,Île-du-Prince-Édouard,50 à 64 ans,Femmes,11,86.8
2017,Île-du-Prince-Édouard,65 ans et plus,Les deux sexes,11,91.8
2017,Île-du-Prince-Édouard,65 ans et plus,Hommes,11,92.6
2017,Île-du-Prince-Édouard,65 ans et plus,Femmes,11,91.2
2017,Nouvelle-Écosse,"Total, 12 ans et plus",Les deux sexes,12,91.1
2017,Nouvelle-Écosse,"Total, 12 ans et plus",Hommes,12,89.2
2017,Nouvelle-Écosse,"Total, 12 ans et plus",Femmes,12,92.9
2017,Nouvelle-Écosse,12 à 17 ans,Les deux sexes,12,99.7
2017,Nouvelle-Écosse,12 à 17 ans,Hommes,12,100.0
2017,Nouvelle-Écosse,12 à 17 ans,Femmes,12,99.3
2017,Nouvelle-Écosse,18 à 34 ans,Les deux sexes,12,94.7
2017,Nouvelle-Écosse,18 à 34 ans,Hommes,12,94.9
2017,Nouvelle-Écosse,18 à 34 ans,Femmes,12,94.4
2017,Nouvelle-Écosse,35 à 49 ans,Les deux sexes,12,89.9
2017,Nouvelle-Écosse,35 à 49 ans,Hommes,12,89.6
2017,Nouvelle-Écosse,35 à 49 ans,Femmes,12,90.2
2017,Nouvelle-Écosse,50 à 64 ans,Les deux sexes,12,87.7
2017,Nouvelle-Écosse,50 à 64 ans,Hommes,12,83.7
2017,Nouvelle-Écosse,50 à 64 ans,Femmes,12,91.5
2017,Nouvelle-Écosse,65 ans et plus,Les deux sexes,12,90.0
2017,Nouvelle-Écosse,65 ans et plus,Hommes,12,85.4
2017,Nouvelle-Écosse,65 ans et plus,Femmes,12,93.9
2017,Nouveau-Brunswick,"Total, 12 ans et plus",Les deux sexes,13,92.4
2017,Nouveau-Brunswick,"Total, 12 ans et plus",Hommes,13,92.4
2017,Nouveau-Brunswick,"Total, 12 ans et plus",Femmes,13,92.3
2017,Nouveau-Brunswick,12 à 17 ans,Les deux sexes,13,99.2
2017,Nouveau-Brunswick,12 à 17 ans,Hommes,13,98.5
2017,Nouveau-Brunswick,12 à 17 ans,Femmes,13,100.0
2017,Nouveau-Brunswick,18 à 34 ans,Les deux sexes,13,94.9
2017,Nouveau-Brunswick,18 à 34 ans,Hommes,13,94.6
2017,Nouveau-Brunswick,18 à 34 ans,Femmes,13,95.1
2017,Nouveau-Brunswick,35 à 49 ans,Les deux sexes,13,91.5
2017,Nouveau-Brunswick,35 à 49 ans,Hommes,13,93.8
2017,Nouveau-Brunswick,35 à 49 ans,Femmes,13,89.4
2017,Nouveau-Brunswick,50 à 64 ans,Les deux sexes,13,91.1
2017,Nouveau-Brunswick,50 à 64 ans,Hommes,13,89.7
2017,Nouveau-Brunswick,50 à 64 ans,Femmes,13,92.3
2017,Nouveau-Brunswick,65 ans et plus,Les deux sexes,13,90.1
2017,Nouveau-Brunswick,65 ans et plus,Hommes,13,89.9
2017,Nouveau-Brunswick,65 ans et plus,Femmes,13,90.3
2017,Québec,"Total, 12 ans et plus",Les deux sexes,24,94.0
2017,Québec,"Total, 12 ans et plus",Hommes,24,94.0
2017,Québec,"Total, 12 ans et plus",Femmes,24,94.0
2017,Québec,12 à 17 ans,Les deux sexes,24,97.1
2017,Québec,12 à 17 ans,Hommes,24,98.5
2017,Québec,12 à 17 ans,Femmes,24,95.6
2017,Québec,18 à 34 ans,Les deux sexes,24,95.5
2017,Québec,18 à 34 ans,Hommes,24,95.7
2017,Québec,18 à 34 ans,Femmes,24,95.3
2017,Québec,35 à 49 ans,Les deux sexes,24,94.0
2017,Québec,35 à 49 ans,Hommes,24,93.7
2017,Québec,35 à 49 ans,Femmes,24,94.3
2017,Québec,50 à 64 ans,Les deux sexes,24,93.2
2017,Québec,50 à 64 ans,Hommes,24,93.3
2017,Québec,50 à 64 ans,Femmes,24,93.0
2017,Québec,65 ans et plus,Les deux sexes,24,92.1
2017,Québec,65 ans et plus,Hommes,24,91.4
2017,Québec,65 ans et plus,Femmes,24,92.7
2017,Ontario,"Total, 12 ans et plus",Les deux sexes,35,92.8
2017,Ontario,"Total, 12 ans et plus",Hommes,35,92.8
2017,Ontario,"Total, 12 ans et plus",Femmes,35,92.9
2017,Ontario,12 à 17 ans,Les deux sexes,35,98.3
2017,Ontario,12 à 17 ans,Hommes,35,98.9
2017,Ontario,12 à 17 ans,Femmes,35,97.7
2017,Ontario,18 à 34 ans,Les deux sexes,35,94.8
2017,Ontario,18 à 34 ans,Hommes,35,93.9
2017,Ontario,18 à 34 ans,Femmes,35,95.7
2017,Ontario,35 à 49 ans,Les deux sexes,35,93.2
2017,Ontario,35 à 49 ans,Hommes,35,94.0
2017,Ontario,35 à 49 ans,Femmes,35,92.4
2017,Ontario,50 à 64 ans,Les deux sexes,35,90.9
2017,Ontario,50 à 64 ans,Hommes,35,90.7
2017,Ontario,50 à 64 ans,Femmes,35,91.1
2017,Ontario,65 ans et plus,Les deux sexes,35,89.8
2017,Ontario,65 ans et plus,Hommes,35,89.5
2017,Ontario,65 ans et plus,Femmes,35,90.0
2017,Manitoba,"Total, 12 ans et plus",Les deux sexes,46,93.8
2017,Manitoba,"Total, 12 ans et plus",Hommes,46,94.5
2017,Manitoba,"Total, 12 ans et plus",Femmes,46,93.1
2017,Manitoba,12 à 17 ans,Les deux sexes,46,99.1
2017,Manitoba,12 à 17 ans,Hommes,46,98.2
2017,Manitoba,12 à 17 ans,Femmes,46,100.0
2017,Manitoba,18 à 34 ans,Les deux sexes,46,96.3
2017,Manitoba,18 à 34 ans,Hommes,46,99.1
2017,Manitoba,18 à 34 ans,Femmes,46,93.5
2017,Manitoba,35 à 49 ans,Les deux sexes,46,92.7
2017,Manitoba,35 à 49 ans,Hommes,46,92.5
2017,Manitoba,35 à 49 ans,Femmes,46,92.8
2017,Manitoba,50 à 64 ans,Les deux sexes,46,94.2
2017,Manitoba,50 à 64 ans,Hommes,46,93.4
2017,Manitoba,50 à 64 ans,Femmes,46,94.9
2017,Manitoba,65 ans et plus,Les deux sexes,46,88.1
2017,Manitoba,65 ans et plus,Hommes,46,88.7
2017,Manitoba,65 ans et plus,Femmes,46,87.7
2017,Saskatchewan,"Total, 12 ans et plus",Les deux sexes,47,91.9
2017,Saskatchewan,"Total, 12 ans et plus",Hommes,47,91.8
2017,Saskatchewan,"Total, 12 ans et plus",Femmes,47,92.0
2017,Saskatchewan,12 à 17 ans,Les deux sexes,47,94.1
2017,Saskatchewan,12 à 17 ans,Hommes,47,99.6
2017,Saskatchewan,12 à 17 ans,Femmes,47,88.3
2017,Saskatchewan,18 à 34 ans,Les deux sexes,47,93.5
2017,Saskatchewan,18 à 34 ans,Hommes,47,92.6
2017,Saskatchewan,18 à 34 ans,Femmes,47,94.5
2017,Saskatchewan,35 à 49 ans,Les deux sexes,47,92.1
2017,Saskatchewan,35 à 49 ans,Hommes,47,91.3
2017,Saskatchewan,35 à 49 ans,Femmes,47,92.9
2017,Saskatchewan,50 à 64 ans,Les deux sexes,47,90.1
2017,Saskatchewan,50 à 64 ans,Hommes,47,90.4
2017,Saskatchewan,50 à 64 ans,Femmes,47,89.8
2017,Saskatchewan,65 ans et plus,Les deux sexes,47,90.1
2017,Saskatchewan,65 ans et plus,Hommes,47,88.9
2017,Saskatchewan,65 ans et plus,Femmes,47,91.1
2017,Alberta,"Total, 12 ans et plus",Les deux sexes,48,92.6
2017,Alberta,"Total, 12 ans et plus",Hommes,48,92.1
2017,Alberta,"Total, 12 ans et plus",Femmes,48,93.0
2017,Alberta,12 à 17 ans,Les deux sexes,48,98.7
2017,Alberta,12 à 17 ans,Hommes,48,98.3
2017,Alberta,12 à 17 ans,Femmes,48,99.2
2017,Alberta,18 à 34 ans,Les deux sexes,48,93.9
2017,Alberta,18 à 34 ans,Hommes,48,93.2
2017,Alberta,18 à 34 ans,Femmes,48,94.7
2017,Alberta,35 à 49 ans,Les deux sexes,48,93.6
2017,Alberta,35 à 49 ans,Hommes,48,93.0
2017,Alberta,35 à 49 ans,Femmes,48,94.3
2017,Alberta,50 à 64 ans,Les deux sexes,48,89.3
2017,Alberta,50 à 64 ans,Hommes,48,88.8
2017,Alberta,50 à 64 ans,Femmes,48,89.9
2017,Alberta,65 ans et plus,Les deux sexes,48,89.3
2017,Alberta,65 ans et plus,Hommes,48,89.7
2017,Alberta,65 ans et plus,Femmes,48,88.9
2017,Colombie-Britannique,"Total, 12 ans et plus",Les deux sexes,59,91.8
2017,Colombie-Britannique,"Total, 12 ans et plus",Hommes,59,91.7
2017,Colombie-Britannique,"Total, 12 ans et plus",Femmes,59,91.8
2017,Colombie-Britannique,12 à 17 ans,Les deux sexes,59,97.2
2017,Colombie-Britannique,12 à 17 ans,Hommes,59,96.7
2017,Colombie-Britannique,12 à 17 ans,Femmes,59,97.8
2017,Colombie-Britannique,18 à 34 ans,Les deux sexes,59,95.9
2017,Colombie-Britannique,18 à 34 ans,Hommes,59,95.9
2017,Colombie-Britannique,18 à 34 ans,Femmes,59,96.0
2017,Colombie-Britannique,35 à 49 ans,Les deux sexes,59,93.5
2017,Colombie-Britannique,35 à 49 ans,Hommes,59,93.2
2017,Colombie-Britannique,35 à 49 ans,Femmes,59,93.9
2017,Colombie-Britannique,50 à 64 ans,Les deux sexes,59,86.2
2017,Colombie-Britannique,50 à 64 ans,Hommes,59,86.0
2017,Colombie-Britannique,50 à 64 ans,Femmes,59,86.4
2017,Colombie-Britannique,65 ans et plus,Les deux sexes,59,89.0
2017,Colombie-Britannique,65 ans et plus,Hommes,59,89.2
2017,Colombie-Britannique,65 ans et plus,Femmes,59,88.8
2018,Canada,"Total, 12 ans et plus",Hommes,,94.0
2018,Canada,"Total, 12 ans et plus",Femmes,,92.8
2018,Canada,12 à 17 ans,Les deux sexes,,97.7
2018,Canada,12 à 17 ans,Hommes,,98.1
2018,Canada,12 à 17 ans,Femmes,,97.3
2018,Canada,18 à 34 ans,Les deux sexes,,95.3
2018,Canada,18 à 34 ans,Hommes,,95.7
2018,Canada,18 à 34 ans,Femmes,,95.0
2018,Canada,35 à 49 ans,Les deux sexes,,93.1
2018,Canada,35 à 49 ans,Hommes,,93.7
2018,Canada,35 à 49 ans,Femmes,,92.5
2018,Canada,50 à 64 ans,Les deux sexes,,91.8
2018,Canada,50 à 64 ans,Hommes,,92.4
2018,Canada,50 à 64 ans,Femmes,,91.3
2018,Canada,65 ans et plus,Les deux sexes,,91.3
2018,Canada,65 ans et plus,Hommes,,92.0
2018,Canada,65 ans et plus,Femmes,,90.7
2018,Terre-Neuve-et-Labrador,"Total, 12 ans et plus",Les deux sexes,10,92.8
2018,Terre-Neuve-et-Labrador,"Total, 12 ans et plus",Hommes,10,91.8
2018,Terre-Neuve-et-Labrador,"Total, 12 ans et plus",Femmes,10,93.8
2018,Terre-Neuve-et-Labrador,12 à 17 ans,Les deux sexes,10,99.8
2018,Terre-Neuve-et-Labrador,12 à 17 ans,Hommes,10,100.0
2018,Terre-Neuve-et-Labrador,12 à 17 ans,Femmes,10,99.5
2018,Terre-Neuve-et-Labrador,18 à 34 ans,Les deux sexes,10,95.0
2018,Terre-Neuve-et-Labrador,18 à 34 ans,Hommes,10,91.6
2018,Terre-Neuve-et-Labrador,18 à 34 ans,Femmes,10,98.3
2018,Terre-Neuve-et-Labrador,35 à 49 ans,Les deux sexes,10,91.4
2018,Terre-Neuve-et-Labrador,35 à 49 ans,Hommes,10,92.3
2018,Terre-Neuve-et-Labrador,35 à 49 ans,Femmes,10,90.6
2018,Terre-Neuve-et-Labrador,50 à 64 ans,Les deux sexes,10,95.1
2018,Terre-Neuve-et-Labrador,50 à 64 ans,Hommes,10,94.4
2018,Terre-Neuve-et-Labrador,50 à 64 ans,Femmes,10,95.8
2018,Terre-Neuve-et-Labrador,65 ans et plus,Les deux sexes,10,87.1
2018,Terre-Neuve-et-Labrador,65 ans et plus,Hommes,10,85.1
2018,Terre-Neuve-et-Labrador,65 ans et plus,Femmes,10,88.7
2018,Île-du-Prince-Édouard,"Total, 12 ans et plus",Les deux sexes,11,93.2
2018,Île-du-Prince-Édouard,"Total, 12 ans et plus",Hommes,11,94.0
2018,Île-du-Prince-Édouard,"Total, 12 ans et plus",Femmes,11,92.4
2018,Île-du-Prince-Édouard,12 à 17 ans,Les deux sexes,11,94.9
2018,Île-du-Prince-Édouard,12 à 17 ans,Hommes,11,96.5
2018,Île-du-Prince-Édouard,12 à 17 ans,Femmes,11,93.2
2018,Île-du-Prince-Édouard,18 à 34 ans,Les deux sexes,11,95.1
2018,Île-du-Prince-Édouard,18 à 34 ans,Hommes,11,94.9
2018,Île-du-Prince-Édouard,18 à 34 ans,Femmes,11,95.3
2018,Île-du-Prince-Édouard,35 à 49 ans,Les deux sexes,11,92.8
2018,Île-du-Prince-Édouard,35 à 49 ans,Hommes,11,95.4
2018,Île-du-Prince-Édouard,35 à 49 ans,Femmes,11,90.3
2018,Île-du-Prince-Édouard,50 à 64 ans,Les deux sexes,11,90.7
2018,Île-du-Prince-Édouard,50 à 64 ans,Hommes,11,90.1
2018,Île-du-Prince-Édouard,50 à 64 ans,Femmes,11,91.2
2018,Île-du-Prince-Édouard,65 ans et plus,Les deux sexes,11,94.0
2018,Île-du-Prince-Édouard,65 ans et plus,Hommes,11,95.5
2018,Île-du-Prince-Édouard,65 ans et plus,Femmes,11,92.7
2018,Nouvelle-Écosse,"Total, 12 ans et plus",Les deux sexes,12,90.9
2018,Nouvelle-Écosse,"Total, 12 ans et plus",Hommes,12,90.9
2018,Nouvelle-Écosse,"Total, 12 ans et plus",Femmes,12,91.0
2018,Nouvelle-Écosse,12 à 17 ans,Les deux sexes,12,96.5
2018,Nouvelle-Écosse,12 à 17 ans,Hommes,12,99.5
2018,Nouvelle-Écosse,12 à 17 ans,Femmes,12,93.4
2018,Nouvelle-Écosse,18 à 34 ans,Les deux sexes,12,92.1
2018,Nouvelle-Écosse,18 à 34 ans,Hommes,12,89.1
2018,Nouvelle-Écosse,18 à 34 ans,Femmes,12,95.0
2018,Nouvelle-Écosse,35 à 49 ans,Les deux sexes,12,92.6
2018,Nouvelle-Écosse,35 à 49 ans,Hommes,12,93.6
2018,Nouvelle-Écosse,35 à 49 ans,Femmes,12,91.7
2018,Nouvelle-Écosse,50 à 64 ans,Les deux sexes,12,89.3
2018,Nouvelle-Écosse,50 à 64 ans,Hommes,12,88.1
2018,Nouvelle-Écosse,50 à 64 ans,Femmes,12,90.5
2018,Nouvelle-Écosse,65 ans et plus,Les deux sexes,12,88.4
2018,Nouvelle-Écosse,65 ans et plus,Hommes,12,91.0
2018,Nouvelle-Écosse,65 ans et plus,Femmes,12,86.2
2018,Nouveau-Brunswick,"Total, 12 ans et plus",Les deux sexes,13,92.5
2018,Nouveau-Brunswick,"Total, 12 ans et plus",Hommes,13,90.6
2018,Nouveau-Brunswick,"Total, 12 ans et plus",Femmes,13,94.2
2018,Nouveau-Brunswick,12 à 17 ans,Les deux sexes,13,97.7
2018,Nouveau-Brunswick,12 à 17 ans,Hommes,13,100.0
2018,Nouveau-Brunswick,12 à 17 ans,Femmes,13,95.5
2018,Nouveau-Brunswick,18 à 34 ans,Les deux sexes,13,95.7
2018,Nouveau-Brunswick,18 à 34 ans,Hommes,13,93.6
2018,Nouveau-Brunswick,18 à 34 ans,Femmes,13,97.8
2018,Nouveau-Brunswick,35 à 49 ans,Les deux sexes,13,93.9
2018,Nouveau-Brunswick,35 à 49 ans,Hommes,13,89.9
2018,Nouveau-Brunswick,35 à 49 ans,Femmes,13,97.8
2018,Nouveau-Brunswick,50 à 64 ans,Les deux sexes,13,90.5
2018,Nouveau-Brunswick,50 à 64 ans,Hommes,13,88.3
2018,Nouveau-Brunswick,50 à 64 ans,Femmes,13,92.6
2018,Nouveau-Brunswick,65 ans et plus,Les deux sexes,13,88.6
2018,Nouveau-Brunswick,65 ans et plus,Hommes,13,88.1
2018,Nouveau-Brunswick,65 ans et plus,Femmes,13,89.0
2018,Québec,"Total, 12 ans et plus",Les deux sexes,24,94.3
2018,Québec,"Total, 12 ans et plus",Hommes,24,94.7
2018,Québec,"Total, 12 ans et plus",Femmes,24,93.9
2018,Québec,12 à 17 ans,Les deux sexes,24,98.3
2018,Québec,12 à 17 ans,Hommes,24,99.3
2018,Québec,12 à 17 ans,Femmes,24,97.3
2018,Québec,18 à 34 ans,Les deux sexes,24,95.9
2018,Québec,18 à 34 ans,Hommes,24,96.4
2018,Québec,18 à 34 ans,Femmes,24,95.5
2018,Québec,35 à 49 ans,Les deux sexes,24,94.3
2018,Québec,35 à 49 ans,Hommes,24,94.3
2018,Québec,35 à 49 ans,Femmes,24,94.4
2018,Québec,50 à 64 ans,Les deux sexes,24,92.6
2018,Québec,50 à 64 ans,Hommes,24,93.2
2018,Québec,50 à 64 ans,Femmes,24,92.1
2018,Québec,65 ans et plus,Les deux sexes,24,93.0
2018,Québec,65 ans et plus,Hommes,24,93.6
2018,Québec,65 ans et plus,Femmes,24,92.5
2018,Ontario,"Total, 12 ans et plus",Les deux sexes,35,93.5
2018,Ontario,"Total, 12 ans et plus",Hommes,35,94.3
2018,Ontario,"Total, 12 ans et plus",Femmes,35,92.8
2018,Ontario,12 à 17 ans,Les deux sexes,35,97.6
2018,Ontario,12 à 17 ans,Hommes,35,97.1
2018,Ontario,12 à 17 ans,Femmes,35,98.2
2018,Ontario,18 à 34 ans,Les deux sexes,35,95.2
2018,Ontario,18 à 34 ans,Hommes,35,95.7
2018,Ontario,18 à 34 ans,Femmes,35,94.7
2018,Ontario,35 à 49 ans,Les deux sexes,35,93.3
2018,Ontario,35 à 49 ans,Hommes,35,94.3
2018,Ontario,35 à 49 ans,Femmes,35,92.4
2018,Ontario,50 à 64 ans,Les deux sexes,35,92.2
2018,Ontario,50 à 64 ans,Hommes,35,93.0
2018,Ontario,50 à 64 ans,Femmes,35,91.3
2018,Ontario,65 ans et plus,Les deux sexes,35,91.2
2018,Ontario,65 ans et plus,Hommes,35,92.3
2018,Ontario,65 ans et plus,Femmes,35,90.4
2018,Manitoba,"Total, 12 ans et plus",Les deux sexes,46,92.6
2018,Manitoba,"Total, 12 ans et plus",Hommes,46,93.8
2018,Manitoba,"Total, 12 ans et plus",Femmes,46,91.4
2018,Manitoba,12 à 17 ans,Les deux sexes,46,98.5
2018,Manitoba,12 à 17 ans,Hommes,46,99.0
2018,Manitoba,12 à 17 ans,Femmes,46,97.9
2018,Manitoba,18 à 34 ans,Les deux sexes,46,95.7
2018,Manitoba,18 à 34 ans,Hommes,46,97.7
2018,Manitoba,18 à 34 ans,Femmes,46,93.5
2018,Manitoba,35 à 49 ans,Les deux sexes,46,90.9
2018,Manitoba,35 à 49 ans,Hommes,46,91.6
2018,Manitoba,35 à 49 ans,Femmes,46,90.2
2018,Manitoba,50 à 64 ans,Les deux sexes,46,90.1
2018,Manitoba,50 à 64 ans,Hommes,46,89.9
2018,Manitoba,50 à 64 ans,Femmes,46,90.3
2018,Manitoba,65 ans et plus,Les deux sexes,46,90.3
2018,Manitoba,65 ans et plus,Hommes,46,92.7
2018,Manitoba,65 ans et plus,Femmes,46,88.3
2018,Saskatchewan,"Total, 12 ans et plus",Les deux sexes,47,93.5
2018,Saskatchewan,"Total, 12 ans et plus",Hommes,47,93.8
2018,Saskatchewan,"Total, 12 ans et plus",Femmes,47,93.2
2018,Saskatchewan,12 à 17 ans,Les deux sexes,47,96.0
2018,Saskatchewan,12 à 17 ans,Hommes,47,97.8
2018,Saskatchewan,12 à 17 ans,Femmes,47,94.1
2018,Saskatchewan,18 à 34 ans,Les deux sexes,47,96.6
2018,Saskatchewan,18 à 34 ans,Hommes,47,96.2
2018,Saskatchewan,18 à 34 ans,Femmes,47,97.0
2018,Saskatchewan,35 à 49 ans,Les deux sexes,47,91.3
2018,Saskatchewan,35 à 49 ans,Hommes,47,92.4
2018,Saskatchewan,35 à 49 ans,Femmes,47,90.2
2018,Saskatchewan,50 à 64 ans,Les deux sexes,47,95.2
2018,Saskatchewan,50 à 64 ans,Hommes,47,94.8
2018,Saskatchewan,50 à 64 ans,Femmes,47,95.7
2018,Saskatchewan,65 ans et plus,Les deux sexes,47,87.9
2018,Saskatchewan,65 ans et plus,Hommes,47,88.2
2018,Saskatchewan,65 ans et plus,Femmes,47,87.7
2018,Alberta,"Total, 12 ans et plus",Les deux sexes,48,93.3
2018,Alberta,"Total, 12 ans et plus",Hommes,48,93.6
2018,Alberta,"Total, 12 ans et plus",Femmes,48,92.9
2018,Alberta,12 à 17 ans,Les deux sexes,48,97.3
2018,Alberta,12 à 17 ans,Hommes,48,98.5
2018,Alberta,12 à 17 ans,Femmes,48,96.1
2018,Alberta,18 à 34 ans,Les deux sexes,48,96.4
2018,Alberta,18 à 34 ans,Hommes,48,96.9
2018,Alberta,18 à 34 ans,Femmes,48,95.9
2018,Alberta,35 à 49 ans,Les deux sexes,48,91.3
2018,Alberta,35 à 49 ans,Hommes,48,92.0
2018,Alberta,35 à 49 ans,Femmes,48,90.6
2018,Alberta,50 à 64 ans,Les deux sexes,48,91.3
2018,Alberta,50 à 64 ans,Hommes,48,91.4
2018,Alberta,50 à 64 ans,Femmes,48,91.2
2018,Alberta,65 ans et plus,Les deux sexes,48,91.1
2018,Alberta,65 ans et plus,Hommes,48,90.0
2018,Alberta,65 ans et plus,Femmes,48,92.1
2018,Colombie-Britannique,"Total, 12 ans et plus",Les deux sexes,59,92.4
2018,Colombie-Britannique,"Total, 12 ans et plus",Hommes,59,93.4
2018,Colombie-Britannique,"Total, 12 ans et plus",Femmes,59,91.4
2018,Colombie-Britannique,12 à 17 ans,Les deux sexes,59,97.4
2018,Colombie-Britannique,12 à 17 ans,Hommes,59,97.7
2018,Colombie-Britannique,12 à 17 ans,Femmes,59,97.1
2018,Colombie-Britannique,18 à 34 ans,Les deux sexes,59,93.9
2018,Colombie-Britannique,18 à 34 ans,Hommes,59,94.3
2018,Colombie-Britannique,18 à 34 ans,Femmes,59,93.4
2018,Colombie-Britannique,35 à 49 ans,Les deux sexes,59,93.1
2018,Colombie-Britannique,35 à 49 ans,Hommes,59,94.6
2018,Colombie-Britannique,35 à 49 ans,Femmes,59,91.7
2018,Colombie-Britannique,50 à 64 ans,Les deux sexes,59,89.8
2018,Colombie-Britannique,50 à 64 ans,Hommes,59,91.3
2018,Colombie-Britannique,50 à 64 ans,Femmes,59,88.4
2018,Colombie-Britannique,65 ans et plus,Les deux sexes,59,91.0
2018,Colombie-Britannique,65 ans et plus,Hommes,59,91.8
2018,Colombie-Britannique,65 ans et plus,Femmes,59,90.2
2019,Canada,"Total, 12 ans et plus",Hommes,,93.6
2019,Canada,"Total, 12 ans et plus",Femmes,,93.2
2019,Canada,12 à 17 ans,Les deux sexes,,97.8
2019,Canada,12 à 17 ans,Hommes,,98.3
2019,Canada,12 à 17 ans,Femmes,,97.3
2019,Canada,18 à 34 ans,Les deux sexes,,95.0
2019,Canada,18 à 34 ans,Hommes,,95.3
2019,Canada,18 à 34 ans,Femmes,,94.7
2019,Canada,35 à 49 ans,Les deux sexes,,93.9
2019,Canada,35 à 49 ans,Hommes,,94.0
2019,Canada,35 à 49 ans,Femmes,,93.8
2019,Canada,50 à 64 ans,Les deux sexes,,91.6
2019,Canada,50 à 64 ans,Hommes,,91.2
2019,Canada,50 à 64 ans,Femmes,,91.9
2019,Canada,65 ans et plus,Les deux sexes,,91.1
2019,Canada,65 ans et plus,Hommes,,91.6
2019,Canada,65 ans et plus,Femmes,,90.7
2019,Terre-Neuve-et-Labrador,"Total, 12 ans et plus",Les deux sexes,10,92.2
2019,Terre-Neuve-et-Labrador,"Total, 12 ans et plus",Hommes,10,91.5
2019,Terre-Neuve-et-Labrador,"Total, 12 ans et plus",Femmes,10,92.8
2019,Terre-Neuve-et-Labrador,12 à 17 ans,Les deux sexes,10,100.0
2019,Terre-Neuve-et-Labrador,12 à 17 ans,Hommes,10,100.0
2019,Terre-Neuve-et-Labrador,12 à 17 ans,Femmes,10,100.0
2019,Terre-Neuve-et-Labrador,18 à 34 ans,Les deux sexes,10,94.9
2019,Terre-Neuve-et-Labrador,18 à 34 ans,Hommes,10,91.9
2019,Terre-Neuve-et-Labrador,18 à 34 ans,Femmes,10,98.0
2019,Terre-Neuve-et-Labrador,35 à 49 ans,Les deux sexes,10,92.9
2019,Terre-Neuve-et-Labrador,35 à 49 ans,Hommes,10,95.4
2019,Terre-Neuve-et-Labrador,35 à 49 ans,Femmes,10,90.5
2019,Terre-Neuve-et-Labrador,50 à 64 ans,Les deux sexes,10,91.1
2019,Terre-Neuve-et-Labrador,50 à 64 ans,Hommes,10,90.1
2019,Terre-Neuve-et-Labrador,50 à 64 ans,Femmes,10,92.1
2019,Terre-Neuve-et-Labrador,65 ans et plus,Les deux sexes,10,88.0
2019,Terre-Neuve-et-Labrador,65 ans et plus,Hommes,10,86.1
2019,Terre-Neuve-et-Labrador,65 ans et plus,Femmes,10,89.6
2019,Île-du-Prince-Édouard,"Total, 12 ans et plus",Les deux sexes,11,94.1
2019,Île-du-Prince-Édouard,"Total, 12 ans et plus",Hommes,11,92.2
2019,Île-du-Prince-Édouard,"Total, 12 ans et plus",Femmes,11,96.0
2019,Île-du-Prince-Édouard,12 à 17 ans,Les deux sexes,11,99.5
2019,Île-du-Prince-Édouard,12 à 17 ans,Hommes,11,100.0
2019,Île-du-Prince-Édouard,12 à 17 ans,Femmes,11,98.9
2019,Île-du-Prince-Édouard,18 à 34 ans,Les deux sexes,11,87.7
2019,Île-du-Prince-Édouard,18 à 34 ans,Hommes,11,81.3
2019,Île-du-Prince-Édouard,18 à 34 ans,Femmes,11,94.5
2019,Île-du-Prince-Édouard,35 à 49 ans,Les deux sexes,11,98.7
2019,Île-du-Prince-Édouard,35 à 49 ans,Hommes,11,99.3
2019,Île-du-Prince-Édouard,35 à 49 ans,Femmes,11,98.1
2019,Île-du-Prince-Édouard,50 à 64 ans,Les deux sexes,11,95.7
